# Wo,Ar,sample_sigma,prediction,abs_error,rel_error
1.101700680826014772e-01,6.612521134256890143e+00,6.002103156820294316e+01,2.864557075500488281e+01,3.137545967102050781e+01,5.227410793304443359e-01
2.526479321088829888e+00,6.296896388341355788e+00,2.492360153427893632e+00,3.459639072418212891e+00,-9.672789573669433594e-01,-3.880975842475891113e-01
8.395490664651789059e-01,9.168506778282061731e+00,1.092075156117434176e+01,1.332368755340576172e+01,-2.402935981750488281e+00,-2.200339436531066895e-01
4.695661810535625591e+00,1.970263892270457973e+01,4.195923752110489069e+00,4.193923950195312500e+00,1.999855041503906250e-03,4.766185302287340164e-04
4.617349367817004335e+00,1.496782513174176765e+00,3.241648820439651524e-01,2.067478895187377930e+00,-1.743314027786254883e+00,-5.377862453460693359e+00
1.566583818135090400e+00,1.605097995111919573e+01,1.024584817314580576e+01,1.077666473388671875e+01,-5.308170318603515625e-01,-5.180801451206207275e-02
3.346575529947367400e+00,6.119883511456335690e+00,1.828700250955515250e+00,3.023989677429199219e+00,-1.195289373397827148e+00,-6.536278128623962402e-01
2.127989629982620090e-01,3.472877557399047355e+00,1.631999286306395902e+01,1.047087287902832031e+01,5.849119186401367188e+00,3.584020733833312988e-01
6.965272557648769514e-01,7.285750908862786090e+00,1.046010884507611749e+01,9.219820022583007812e+00,1.240288734436035156e+00,1.185732185840606689e-01
1.438647335040399877e+00,1.150191053039990763e+01,7.994947927997177572e+00,7.651899337768554688e+00,3.430485725402832031e-01,4.290816932916641235e-02
2.959002252682167100e+00,1.969451390143255054e+01,6.655795507955628132e+00,6.033346652984619141e+00,6.224489212036132812e-01,9.351983666419982910e-02
3.533514032336415589e+00,5.377278279031810548e+00,1.521793384665368620e+00,2.636739730834960938e+00,-1.114946365356445312e+00,-7.326529026031494141e-01
1.268335244336283418e+00,1.227426699099670948e+01,9.677462678583692579e+00,9.914527893066406250e+00,-2.370653152465820312e-01,-2.449663914740085602e-02
2.099702358310777672e+00,1.375215842678440659e+01,6.549575168286279059e+00,8.407608985900878906e+00,-1.858033657073974609e+00,-2.836876511573791504e-01
9.789716280895643941e-01,3.540978039567314717e+00,3.617038469723002692e+00,8.367732048034667969e+00,-4.750693321228027344e+00,-1.313420772552490234e+00
2.725865172638977096e+00,1.859150231397204323e+01,6.820404215360786893e+00,6.107137203216552734e+00,7.132668495178222656e-01,1.045783832669258118e-01
2.784988468627665803e+00,9.156747214996912021e+00,3.287894121697745753e+00,5.553076267242431641e+00,-2.265182256698608398e+00,-6.889462471008300781e-01
4.616118260622987357e+00,8.721093106621415458e+00,1.889269861436440934e+00,2.894747734069824219e+00,-1.005477905273437500e+00,-5.322045087814331055e-01
3.182379030430474987e-01,2.021333451965562134e+00,6.351642694466033134e+00,6.510534763336181641e+00,-1.588921546936035156e-01,-2.501591481268405914e-02
4.605118206877335751e+00,8.248292240367813832e+00,1.791114119079444622e+00,2.830399274826049805e+00,-1.039285182952880859e+00,-5.802450776100158691e-01
4.343364114387924246e-01,9.412067292606524305e+00,2.166999368399232750e+01,4.000751113891601562e+01,-1.833751678466796875e+01,-8.462169766426086426e-01
1.424993357948434625e+00,1.576232911122238889e+01,1.106133514468828238e+01,1.119417285919189453e+01,-1.328372955322265625e-01,-1.200915500521659851e-02
9.421577855063923979e-01,9.699840343232969175e+00,1.029534595207901937e+01,1.361004638671875000e+01,-3.314700126647949219e+00,-3.219610154628753662e-01
4.039158175693869701e+00,1.861513079389852621e+01,4.608665960624508173e+00,5.454649925231933594e+00,-8.459839820861816406e-01,-1.835637390613555908e-01
1.213639082646637668e+00,1.307363217214513718e+01,1.077225705655002308e+01,1.109263610839843750e+01,-3.203792572021484375e-01,-2.974114567041397095e-02
3.320130255148117659e-01,8.539187054029728330e+00,2.571943387097256206e+01,3.460123443603515625e+01,-8.881799697875976562e+00,-3.453341722488403320e-01
2.047215635451733906e+00,1.954319283971931753e+01,9.546230744475025176e+00,8.604187011718750000e+00,9.420433044433593750e-01,9.868223220109939575e-02
3.307564815908551115e+00,3.152152483267980809e+00,9.530130651127149966e-01,-1.285388112068176270e+00,2.238401174545288086e+00,2.348762273788452148e+00
3.227488890806390121e+00,3.524225394857052773e+00,1.091940364193328961e+00,1.368338465690612793e+00,-2.763980627059936523e-01,-2.531256079673767090e-01
4.358559660358661603e+00,7.754869620551429144e+00,1.779227594630031994e+00,2.927973270416259766e+00,-1.148745656013488770e+00,-6.456428766250610352e-01
9.754604965718056686e-01,7.227344249374729301e+00,7.409161390722405649e+00,1.440108585357666016e+01,-6.991924285888671875e+00,-9.436863064765930176e-01
1.971000145759271849e-01,4.462322606420058513e+00,2.263988978398109708e+01,1.573743629455566406e+01,6.902454376220703125e+00,3.048802018165588379e-01
7.266397033746953005e-01,2.782580508722445778e+00,3.829381323095133460e+00,5.382188320159912109e+00,-1.552807092666625977e+00,-4.054981768131256104e-01
1.641887635268382439e+00,6.935340498365817119e+00,4.224004340730764362e+00,6.750344753265380859e+00,-2.526340484619140625e+00,-5.980913639068603516e-01
4.546128561453341987e+00,4.215521290381627040e+00,9.272771839593502152e-01,2.130393028259277344e+00,-1.203115820884704590e+00,-1.297471523284912109e+00
3.563413541745559687e+00,1.230451167738232954e+01,3.453012549128633424e+00,4.514716625213623047e+00,-1.061704158782958984e+00,-3.074718713760375977e-01
1.272431470777918516e+00,1.422997480481141785e+01,1.118329366383222734e+01,1.546456241607666016e+01,-4.281269073486328125e+00,-3.828272223472595215e-01
2.170128220909020911e+00,7.462651554628566331e+00,3.438806740876638735e+00,5.278606414794921875e+00,-1.839799642562866211e+00,-5.350110530853271484e-01
2.203677723594879012e+00,7.068088853199802735e+00,3.207405864079601265e+00,5.162232398986816406e+00,-1.954826593399047852e+00,-6.094728112220764160e-01
2.439719628865376411e+00,4.241882859664967143e+00,1.738676366528932427e+00,6.193497657775878906e+00,-4.454821586608886719e+00,-2.562191486358642578e+00
3.013933642273369240e-01,8.097712345210254625e+00,2.686758670340950061e+01,3.321118927001953125e+01,-6.343603134155273438e+00,-2.361061871051788330e-01
9.532978618564199591e-01,2.159549654657675788e+00,2.265346164159271591e+00,4.409794330596923828e+00,-2.144448280334472656e+00,-9.466316699981689453e-01
1.548414029659765490e+00,8.582784320481197327e+00,5.542951792013342427e+00,2.129010391235351562e+01,-1.574715232849121094e+01,-2.840932607650756836e+00
4.623716524425846686e+00,1.882580771028099065e+01,4.071574805857869350e+00,4.273238182067871094e+00,-2.016634941101074219e-01,-4.952960833907127380e-02
3.732952417453143212e+00,1.877639570299408422e+00,5.029904912585124732e-01,1.116023540496826172e+00,-6.130330562591552734e-01,-1.218776702880859375e+00
1.848131158566634236e+00,2.348137115221425653e+00,1.270546792275599968e+00,2.146365642547607422e+00,-8.758188486099243164e-01,-6.893243789672851562e-01
3.166363319321442216e+00,1.384632377341128517e+01,4.372942198047753415e+00,5.911496639251708984e+00,-1.538554668426513672e+00,-3.518351316452026367e-01
3.769710238278466408e-01,3.635768085484746504e+00,9.644688465883554329e+00,9.673695564270019531e+00,-2.900695800781250000e-02,-3.007557708770036697e-03
4.017356860083521219e+00,4.577163739057472647e+00,1.139347062875144534e+00,6.131830215454101562e+00,-4.992483139038085938e+00,-4.381880760192871094e+00
1.503572764663188011e+00,1.652024830170315539e+01,1.098732877447658396e+01,6.456329822540283203e+00,4.530998706817626953e+00,4.123840332031250000e-01
3.478882418748252547e+00,6.354584513656469369e+00,1.826616639703198652e+00,1.798564672470092773e+00,2.805197238922119141e-02,1.535733975470066071e-02
4.803810878984162258e+00,7.832520041472476713e+00,1.630480516154037440e+00,2.856437683105468750e+00,-1.225957155227661133e+00,-7.518993020057678223e-01
5.713337465127991122e-01,2.043683836225510753e+00,3.577040300348734547e+00,2.274411439895629883e+00,1.302628755569458008e+00,3.641638457775115967e-01
4.130912748945350099e-01,9.474506313046953565e+00,2.293562437373158502e+01,4.012886810302734375e+01,-1.719324302673339844e+01,-7.496304512023925781e-01
3.624132861162378205e+00,1.246713533626684978e+01,3.440032640599226976e+00,3.144198656082153320e+00,2.958340644836425781e-01,8.599745482206344604e-02
1.045448063441750675e-01,6.388312924489246925e+00,6.110598075487453684e+01,2.733509445190429688e+01,3.377088546752929688e+01,5.526608824729919434e-01
1.232717239748256643e-01,9.484088587411472204e+00,7.693644804828312544e+01,4.240543746948242188e+01,3.453100967407226562e+01,4.488251209259033203e-01
2.613083287811020394e+00,1.940957492679854468e+01,7.427843964000833132e+00,6.500842094421386719e+00,9.270019531250000000e-01,1.248009428381919861e-01
1.497836368016293385e+00,1.750178876582074494e+01,1.168471345705124698e+01,7.753088951110839844e+00,3.931624412536621094e+00,3.364759087562561035e-01
4.348503481798370984e+00,6.794239194533324699e+00,1.562431586630233404e+00,2.753230810165405273e+00,-1.190799236297607422e+00,-7.621448636054992676e-01
3.111002036102495705e+00,1.240963709976589779e+00,3.988951776872783350e-01,5.121891498565673828e-01,-1.132939755916595459e-01,-2.840194106101989746e-01
7.920624376529822319e-01,8.524128159139628735e+00,1.076193965768417549e+01,1.212948036193847656e+01,-1.367540359497070312e+00,-1.270719170570373535e-01
4.042879469219546884e+00,6.585488007503196073e+00,1.628910299612391421e+00,2.934017658233642578e+00,-1.305107355117797852e+00,-8.012149930000305176e-01
1.296459034748889683e-01,2.023395602275566141e+00,1.560709245755286645e+01,6.750974178314208984e+00,8.856119155883789062e+00,5.674419403076171875e-01
5.242214383395504829e-01,1.679491932113240882e+00,3.203783380994416952e+00,3.379202842712402344e+00,-1.754195690155029297e-01,-5.475388094782829285e-02
7.688192213124245278e-01,8.452313371149195120e+00,1.099388924839905002e+01,2.805308532714843750e+01,-1.705919647216796875e+01,-1.551698088645935059e+00
1.817732056212155722e+00,1.339673475877211750e+01,7.370027234205593913e+00,8.578297615051269531e+00,-1.208270549774169922e+00,-1.639438420534133911e-01
2.876308695134873084e+00,1.780039500488251747e+01,6.188624689342614893e+00,5.593775272369384766e+00,5.948495864868164062e-01,9.611983597278594971e-02
6.188579291928963499e+00,1.377633033669479534e+00,2.226089331142875605e-01,-1.703201889991760254e+00,1.925810813903808594e+00,8.651093482971191406e+00
4.064854287328729221e+00,1.741481518011686802e+01,4.284240946693622654e+00,5.236685752868652344e+00,-9.524450302124023438e-01,-2.223136126995086670e-01
9.637695626644730007e-01,7.467328806656531093e+00,7.748043822853334817e+00,9.204158782958984375e+00,-1.456114768981933594e+00,-1.879332065582275391e-01
2.880520065938218188e+00,1.819791762108481592e+01,6.317580577296741495e+00,7.455685138702392578e+00,-1.138104438781738281e+00,-1.801487803459167480e-01
3.000762975506410690e+00,1.641503098452244558e+01,5.470285763490611686e+00,7.053362846374511719e+00,-1.583076953887939453e+00,-2.893956601619720459e-01
4.821671008946598391e+00,1.348008314370470906e+01,2.795728517912659417e+00,4.044969081878662109e+00,-1.249240636825561523e+00,-4.468390345573425293e-01
5.777850313251355452e+00,2.738475895448832187e+00,4.739610316951629043e-01,-8.371659517288208008e-01,1.311126947402954102e+00,2.766318082809448242e+00
4.187048194509277455e-01,1.582847297582446977e+01,3.780341720590003263e+01,3.578639221191406250e+01,2.017024993896484375e+00,5.335562676191329956e-02
4.485208883348215103e-01,3.701556026519577269e+00,8.252806330295948456e+00,1.042356586456298828e+01,-2.170759201049804688e+00,-2.630328536033630371e-01
4.945432765408443565e+00,8.133961591253399348e+00,1.644742124116536530e+00,2.027451276779174805e+00,-3.827091455459594727e-01,-2.326864153146743774e-01
1.336545555459498491e+00,4.142452690225061573e+00,3.099372612705974195e+00,1.038984298706054688e+01,-7.290470123291015625e+00,-2.352240562438964844e+00
5.062065223201689390e-01,5.577194945282103689e+00,1.101762758749007531e+01,1.491672039031982422e+01,-3.899092674255371094e+00,-3.538958430290222168e-01
4.393904394534354552e+00,1.460220275755518493e+01,3.323286409171553935e+00,3.724964141845703125e+00,-4.016778469085693359e-01,-1.208676621317863464e-01
1.615801048696888120e+00,9.733198192115963820e+00,6.023760289031622861e+00,1.006316089630126953e+01,-4.039400577545166016e+00,-6.705778837203979492e-01
1.269562907243121597e+00,1.109753558583202526e+01,8.741225442645074395e+00,7.939632415771484375e+00,8.015928268432617188e-01,9.170257300138473511e-02
1.751228333730226461e-01,3.530249144536072414e+00,2.015870276045853515e+01,1.091710281372070312e+01,9.241600036621093750e+00,4.584422111511230469e-01
2.311538624621466642e+00,1.243001617070646247e+01,5.377377664516413525e+00,7.077774524688720703e+00,-1.700397014617919922e+00,-3.162130713462829590e-01
3.404746515467800716e+00,1.532098540852816448e+01,4.499890179467033846e+00,3.994362354278564453e+00,5.055279731750488281e-01,1.123422905802726746e-01
4.709792928556433722e+00,4.397728053770459056e+00,9.337412749308233728e-01,7.574163675308227539e-01,1.763249039649963379e-01,1.888370066881179810e-01
1.085084227893857722e+00,1.058645362155715297e+01,9.756342733047922877e+00,1.547203540802001953e+01,-5.715692520141601562e+00,-5.858437418937683105e-01
3.011157785132672515e+00,6.935340498365817119e+00,2.303213910811467091e+00,4.533997535705566406e+00,-2.230783700942993164e+00,-9.685525894165039062e-01
5.867904904867389249e-01,4.946881817925128821e+00,8.430405567448310933e+00,1.518096923828125000e+01,-6.750563621520996094e+00,-8.007400631904602051e-01
9.049504378188184539e-01,1.081460595867413765e+01,1.195049530529023940e+01,1.667528152465820312e+01,-4.724785804748535156e+00,-3.953631520271301270e-01
2.115390498382631268e+00,1.031678857589234433e+01,4.877013763548752046e+00,6.158300876617431641e+00,-1.281287193298339844e+00,-2.627196311950683594e-01
3.429295659922269923e+00,9.412059577510973440e+00,2.744604289303043565e+00,3.510280847549438477e+00,-7.656764984130859375e-01,-2.789751887321472168e-01
3.315545062928738851e+00,6.653552298871248993e+00,2.006774805525921135e+00,3.772833824157714844e+00,-1.766058921813964844e+00,-8.800483345985412598e-01
1.197428127584522217e+00,5.500715881295040077e+00,4.593775404617564284e+00,9.520772933959960938e+00,-4.926997661590576172e+00,-1.072537779808044434e+00
4.321027690404555255e-01,4.958573673453589237e+00,1.147544988999906934e+01,1.573590564727783203e+01,-4.260456085205078125e+00,-3.712670207023620605e-01
7.639646523372078946e-01,8.307061785159094214e+00,1.087362060501776106e+01,2.716369056701660156e+01,-1.629006958007812500e+01,-1.498127460479736328e+00
4.589926771448791243e+00,8.886774345647886264e+00,1.936147304337670239e+00,2.773985862731933594e+00,-8.378385305404663086e-01,-4.327349066734313965e-01
5.701277549048605620e-01,1.457060573147756521e+01,2.555673812777106235e+01,2.801393318176269531e+01,-2.457195281982421875e+00,-9.614667296409606934e-02
5.602680449372601235e-01,2.151520964796602708e+00,3.840163622106155028e+00,3.104884147644042969e+00,7.352795600891113281e-01,1.914708912372589111e-01
4.352436354412160924e+00,1.371791924053373890e+01,3.151779399744141674e+00,3.385113239288330078e+00,-2.333338260650634766e-01,-7.403241097927093506e-02
2.613716594396104487e+00,7.394125590220188116e+00,2.828969906711936044e+00,4.010232925415039062e+00,-1.181262969970703125e+00,-4.175593852996826172e-01
8.032393466193494813e-01,6.471562536669253518e+00,8.056829591212851582e+00,2.195688247680664062e+01,-1.390005302429199219e+01,-1.725250959396362305e+00
1.155156133614759772e+00,1.298899201852958996e+01,1.124436051591045604e+01,1.109348678588867188e+01,1.508741378784179688e-01,1.341775991022586823e-02
2.940662561134750330e+00,1.608611857305731618e+01,5.470236124898997687e+00,6.917691230773925781e+00,-1.447454929351806641e+00,-2.646055519580841064e-01
2.741792293489159871e+00,2.608334583727281775e+00,9.513246462619378008e-01,1.785218238830566406e+00,-8.338935971260070801e-01,-8.765605092048645020e-01
2.242238552998315093e+00,1.199291481381062496e+01,5.348634648072449593e+00,7.041431903839111328e+00,-1.692797183990478516e+00,-3.164914548397064209e-01
4.559787851563756433e+00,8.211896223365487302e+00,1.800938221401958472e+00,3.183618545532226562e+00,-1.382680296897888184e+00,-7.677555084228515625e-01
