# Wo,Ar,sample_sigma,prediction,abs_error,rel_error,mse,K,G,frac,act_sigma
2.808628159939703828e+00,1.518530776166345575e+01,5.248419584670751092e+00,5.155691623687744141e+00,9.272800270625772279e-02,4.488936714453924115e-02,1.125293158238935415e-01,1.224826903247960175e+00,1.000000000000000000e+01,9.000000000000000222e-01,5.406663643929802809e+00
1.440868197303746712e+00,1.733265079350670845e+01,1.015447943794260155e+01,6.795053958892822266e+00,3.359425526733494927e+00,3.304987456265838230e-01,1.138100548940165879e+01,6.800941009636504830e+00,1.000000000000000000e+01,8.000000000000000444e-01,1.202931040184020794e+01
1.917283551237480399e+00,1.088237373995154655e+01,4.377941678426645389e+00,4.398142814636230469e+00,-2.020159516535028482e-02,4.310389121588156097e-02,1.540865333063235476e-01,1.115279137594896319e+01,1.000000000000000000e+00,9.000000000000000222e-01,5.675933396981207579e+00
2.563132109716733886e+00,5.519401029847943896e+00,8.266840527585725962e-01,8.742483258247375488e-01,-4.756431049369080899e-02,3.703596516166968167e-01,1.017913502569791212e-01,5.335327275231764865e+00,1.000000000000000000e+03,8.000000000000000444e-01,2.153381407428867966e+00
3.547354581821859920e+00,8.855618301109966950e+00,1.318865341709432870e-01,8.742483258247375488e-01,-7.423618290813202014e-01,2.608997306749130551e+00,6.244613453275296155e-01,9.459928067456733203e+00,1.000000000000000000e+01,8.000000000000000444e-01,2.496400654868247138e+00
4.329550315589469456e+00,1.101202337896106798e+01,6.900561729303302805e-01,8.742483258247375488e-01,-1.841921903219331802e-01,2.366403996285642852e-01,8.999195722624345195e-02,7.569716105216886426e+00,1.000000000000000000e+02,8.000000000000000444e-01,2.543456612413056206e+00
1.898283465136918924e+00,1.740650114712487806e+01,8.587975540264730867e+00,7.489138603210449219e+00,1.098836251600866731e+00,1.313691375944399109e-01,1.409511061233432727e+00,4.960313639253524975e+00,1.000000000000000000e+00,9.000000000000000222e-01,9.169600571677205991e+00
3.791238815505357351e+00,1.481338128342759930e+01,3.082242960188425585e+00,2.041716098785400391e+00,1.040527059588469250e+00,3.668970843258375081e-01,1.264533098924577770e+00,8.021648979133640722e+00,1.000000000000000000e+03,9.000000000000000222e-01,3.907266728448766990e+00
3.091484441442703179e+00,1.418749429574756959e+01,2.704135872183358824e+00,1.841964125633239746e+00,8.621717659216283636e-01,3.329499097284898679e-01,7.503440111174839444e-01,1.830661580469206839e+01,1.000000000000000000e+03,9.000000000000000222e-01,4.589217434044951638e+00
1.922411594421227665e+00,9.302816578330363129e+00,3.375906822236522942e+00,2.978644609451293945e+00,3.972622187456935072e-01,1.261253540024227515e-01,2.066508279895404310e-01,1.312219511223120882e+01,1.000000000000000000e+01,9.000000000000000222e-01,4.839138821949898528e+00
1.572132981612331726e+00,6.028062634423521082e+00,1.091862534217270087e+00,1.152875185012817383e+00,-6.101270928260495857e-02,2.242679708986356490e-01,1.502206843678628445e-01,2.570202432759444022e+01,1.000000000000000000e+02,9.000000000000000222e-01,3.834321081567364953e+00
2.512915082929651600e+00,1.531382746561826025e+01,3.492789562931602809e+00,2.666757583618164062e+00,8.260321625977209425e-01,2.275794095119453853e-01,8.904863487504635078e-01,2.507876751807138760e+01,1.000000000000000000e+03,9.000000000000000222e-01,6.094048927337735400e+00
3.431301613657581573e+00,1.175939911280055838e+01,1.994180041554847183e+00,1.372377395629882812e+00,6.218026604535964452e-01,3.384424024719540069e-01,4.768201989753441117e-01,5.599613194981855280e+00,1.000000000000000000e+01,8.000000000000000444e-01,3.427095731250997535e+00
4.015377875908388461e+00,9.847251544405223100e+00,1.307133205574047441e+00,1.169801115989685059e+00,1.373320646249172883e-01,1.493595375085863541e-01,2.917544680130339935e-02,1.126185000519923740e+01,1.000000000000000000e+03,9.000000000000000222e-01,2.452384768937220905e+00
2.405781462928362036e+00,8.505346358780194294e+00,2.177786650902100885e+00,1.599027395248413086e+00,5.787593219638549336e-01,2.824124901489650230e-01,3.699946854967503529e-01,1.308709583362392159e+01,1.000000000000000000e+03,9.000000000000000222e-01,3.535377792971822863e+00
2.008638308343540402e+00,1.465691849693373427e+01,6.659212145115978032e+00,5.771280765533447266e+00,8.879315822383219148e-01,1.328633482662693321e-01,8.104432648177674059e-01,5.750310786264263285e+00,1.000000000000000000e+03,9.000000000000000222e-01,7.296942628272794273e+00
2.388906924876162297e+00,1.530635558886958236e+01,2.619920881510503285e+00,2.264460802078247070e+00,3.554603178508350392e-01,1.555198788712152669e-01,4.564775336890423141e-01,3.569526783302530504e+01,1.000000000000000000e+02,9.000000000000000222e-01,6.407263267346861468e+00
1.322789149114790952e+00,1.585058550296900393e+01,8.112129715828917398e+00,7.181644439697265625e+00,9.304849840688925733e-01,1.211292880347319550e-01,1.060912076024283390e+00,3.315699208553056820e+01,1.000000000000000000e+00,9.000000000000000222e-01,1.198269997419936317e+01
1.555129681757465132e+00,6.544953674715078940e+00,1.468075722708424236e+00,1.358940720558166504e+00,1.091350204041801331e-01,8.809967324416263790e-02,3.333682640581087098e-01,2.603922033581716988e+01,1.000000000000000000e+03,9.000000000000000222e-01,4.208622439331600518e+00
1.990184010053857477e+00,1.081579431814731151e+01,2.419108582267313956e+00,2.226714372634887695e+00,1.923943035097415710e-01,9.062347373398567385e-02,4.982269742618208180e-02,2.710638844715048634e+01,1.000000000000000000e+01,9.000000000000000222e-01,5.434570001320941479e+00
1.485106115474015276e+00,1.053454752331243682e+01,4.336831501001368494e+00,4.248102664947509766e+00,8.872895526314941717e-02,2.512584625283388259e-02,1.601855190080238994e-02,2.439035263779543072e+01,1.000000000000000000e+01,9.000000000000000222e-01,7.093464509739780155e+00
1.438789858092776708e+00,5.826687822676373862e+00,1.723724478536776461e+00,1.223126053810119629e+00,5.005985219567337108e-01,3.216745451989665439e-01,3.302067995576880577e-01,2.082441979702366552e+01,1.000000000000000000e+01,9.000000000000000222e-01,4.049714271964693246e+00
1.574375738083128251e+00,6.934113220731561888e+00,2.161733863472031558e+00,1.477522253990173340e+00,6.842116050115100157e-01,3.212981283647345920e-01,5.766373650119603900e-01,2.105836957471622739e+01,1.000000000000000000e+02,9.000000000000000222e-01,4.404357265549677436e+00
1.270769941425215155e+00,6.426883547690191989e+00,1.933491635099751083e+00,1.448861837387084961e+00,4.846297395981373768e-01,3.183751878250535294e-01,4.548826707869088048e-01,2.694825485392301090e+01,1.000000000000000000e+00,9.000000000000000222e-01,5.057472118424683138e+00
3.605604258954190566e+00,1.148305327778048834e+01,1.656166854460163096e+00,1.551231026649475098e+00,1.049358926307393663e-01,7.641751289868836672e-02,1.473076346094153236e-02,1.494102373978754272e+01,1.000000000000000000e+03,9.000000000000000222e-01,3.184779152970925953e+00
2.282049156426294800e+00,1.193845500334259491e+01,3.304995389487830781e+00,1.520956397056579590e+00,1.784038954433290414e+00,5.457962839733274674e-01,3.346129479465523637e+00,7.312868387703453266e+00,1.000000000000000000e+01,8.000000000000000444e-01,5.231462683318487628e+00
2.040173561972207672e+00,1.519891664222163996e+01,6.397404267862688343e+00,5.777170658111572266e+00,6.202336753162260852e-01,9.802804928096438275e-02,4.040505036821772644e-01,9.291061367033707441e+00,1.000000000000000000e+01,9.000000000000000222e-01,7.449815508602640080e+00
1.407562677761069025e+00,1.138914681319874944e+01,5.862222850071536762e+00,4.555426597595214844e+00,1.306796139227496267e+00,2.123179261108152915e-01,2.235365484136872638e+00,2.110480158518932470e+01,1.000000000000000000e+03,9.000000000000000222e-01,8.091395852662721211e+00
4.090221029419096155e+00,9.620136096325055064e+00,1.025146716091699828e+00,8.742483258247375488e-01,1.508983528394363949e-01,2.027642976279894760e-01,5.759354906701998761e-02,5.415877307785500250e+00,1.000000000000000000e+02,8.000000000000000444e-01,2.351984410410048465e+00
3.462341065847435395e+00,1.404152619348081643e+01,2.426588574242420471e+00,1.869602918624877930e+00,5.569857405541613904e-01,2.460535480157949595e-01,3.157478746887195653e-01,1.588305655544107431e+01,1.000000000000000000e+03,9.000000000000000222e-01,4.055500577914336269e+00
1.383619964066477248e+00,1.082529745463641113e+01,4.091671080763140012e+00,2.131237506866455078e+00,1.960433596248427168e+00,4.702273849142020734e-01,4.892973673237698051e+00,1.459791244001813126e+01,1.000000000000000000e+02,8.000000000000000444e-01,7.823895098203639265e+00
1.060890860349241294e+00,1.218683611719957938e+01,6.118726160635665323e+00,5.745671272277832031e+00,3.730545545718226275e-01,6.117706868767429362e-02,1.497670201591495831e-01,4.685538655381385809e+01,1.000000000000000000e+01,9.000000000000000222e-01,1.148736083293970722e+01
1.291992427567800750e+00,1.049914793502975563e+01,7.009730093127143569e+00,5.707726955413818359e+00,1.302002863531959154e+00,1.866711262939739768e-01,1.714167666654715649e+00,9.718376467950420761e+00,1.000000000000000000e+01,9.000000000000000222e-01,8.126323120015953805e+00
3.587484758632315529e+00,1.580217108454603192e+01,2.207051496829959270e+00,8.742483258247375488e-01,1.332803133577695531e+00,6.338539653893674464e-01,1.955063950165274678e+00,1.945732526658752448e+01,1.000000000000000000e+00,9.000000000000000222e-01,4.404805078689843612e+00
3.974617022508782682e+00,7.092764581502997601e+00,1.645841314899797736e-01,8.742483258247375488e-01,-7.096642317622837703e-01,1.225457758501623529e+00,5.540584965496412329e-01,1.568823802990500660e+01,1.000000000000000000e+02,9.000000000000000222e-01,1.784515222809074375e+00
4.691921336390600494e+00,1.731897078516920274e+01,3.515398011797196798e+00,1.783043861389160156e+00,1.732354090058334517e+00,5.172429942758732802e-01,3.491520100615322697e+00,1.476517738974948868e+00,1.000000000000000000e+01,9.000000000000000222e-01,3.691232129328991807e+00
1.936094602897897587e+00,1.543932661008835083e+01,2.431485050986071705e+00,8.742483258247375488e-01,1.557236687733807745e+00,6.606390066192260324e-01,2.602221000078569269e+00,4.810852831904563232e+01,1.000000000000000000e+00,9.000000000000000222e-01,7.974469112707178731e+00
1.063992686314844338e+00,9.525012186099633738e+00,2.327763257671342068e+00,1.359337806701660156e+00,9.684253660330629510e-01,3.167544336968672880e-01,4.101991836875537700e+00,2.575863201470445318e+01,1.000000000000000000e+02,8.000000000000000444e-01,8.952140657178450311e+00
1.789353007080479951e+00,7.678704597027302015e+00,7.333332759220677621e-01,9.305751919746398926e-01,-1.972419870193522773e-01,2.084358593900043632e-01,3.425206319284158640e-01,3.323520951195378359e+01,1.000000000000000000e+02,9.000000000000000222e-01,4.291330199598751172e+00
4.303371129333647183e+00,1.615385353173205374e+01,1.006620729373485679e+00,8.742483258247375488e-01,1.323723661212222180e-01,1.529129387895321601e-01,3.953783152625945929e-01,1.122200113396297994e+01,1.000000000000000000e+03,8.000000000000000444e-01,3.753767231838399887e+00
4.896765935210391163e+00,7.564626247265080039e+00,8.776360272027808884e-01,8.742483258247375488e-01,3.387663950517331903e-03,2.050643846981429763e-01,1.098015660426144569e-01,6.448064205657746406e+00,1.000000000000000000e+01,9.000000000000000222e-01,1.544820877157172978e+00
2.494322907363193398e+00,1.181555127440392994e+01,8.525448241249945491e-01,8.742483258247375488e-01,-2.170353912726899481e-02,-2.619878812128092482e-01,5.315355012747324803e-02,1.495661766645178403e+01,1.000000000000000000e+01,8.000000000000000444e-01,4.736977413599757547e+00
1.145147965328680684e+00,1.220869690610876646e+01,7.514186556053918942e+00,6.457989692687988281e+00,1.056197662068170118e+00,1.453807837775947798e-01,1.285611924295849695e+00,2.694550922852827313e+01,1.000000000000000000e+00,9.000000000000000222e-01,1.066123966137827850e+01
1.877811397707136898e+00,1.038562442356032989e+01,3.865771545648371443e+00,3.577638149261474609e+00,2.881334977147921306e-01,8.148835033015311424e-02,1.124867729851655174e-01,1.488004178776007969e+01,1.000000000000000000e+01,9.000000000000000222e-01,5.530706883684635145e+00
2.989522218264815123e+00,1.640396103923842475e+01,4.298221894511464747e+00,3.316468715667724609e+00,9.817531460611850225e-01,2.433491166757713042e-01,1.132418507111871531e+00,1.027306615786055843e+01,1.000000000000000000e+00,9.000000000000000222e-01,5.487151404668149546e+00
1.775925397743501666e+00,1.332525075051439245e+01,3.729959707872976260e+00,3.119967699050903320e+00,6.099921846557746496e-01,1.283419553443318484e-01,1.456067528945325318e+00,3.599796712594246628e+01,1.000000000000000000e+03,9.000000000000000222e-01,7.503271684410569797e+00
2.912340539384470350e+00,9.651770486780030467e+00,9.788551444248170252e-01,8.899918794631958008e-01,8.886331784910198039e-02,1.694066568790998373e+00,2.838494270630594896e-01,9.450434014428777729e+00,1.000000000000000000e+03,8.000000000000000444e-01,3.314094061548157999e+00
2.863157518091925091e+00,6.941263240691856851e+00,3.451669277383955792e-01,8.742483258247375488e-01,-5.290814355138678815e-01,5.597958780898391051e-01,3.247781648535668642e-01,1.926244969304761767e+01,1.000000000000000000e+01,9.000000000000000222e-01,2.424338583131003144e+00
3.871279660344916884e+00,1.581993272666107231e+01,5.493618439759160310e-01,1.216897249221801758e+00,-6.675354484592531668e-01,4.488167377109064660e-01,8.871037356317159617e-01,3.380042832522988050e+01,1.000000000000000000e+02,9.000000000000000222e-01,4.086486669695047702e+00
4.074277476196087378e+00,1.318060149472270126e+01,1.834521744765105877e+00,1.057037949562072754e+00,7.774838656110196755e-01,4.690745224266397173e-01,6.755412391530974947e-01,1.314908427559462112e+01,1.000000000000000000e+01,9.000000000000000222e-01,3.235077034328219359e+00
1.023441785348610633e+00,6.213415472140054518e+00,1.282876775235757272e+00,1.079324603080749512e+00,2.035521516659111185e-01,-1.086424541346984629e+00,1.797324172403720111e+00,4.480398495020560290e+01,1.000000000000000000e+03,9.000000000000000222e-01,6.071098093794953243e+00
3.821262782414174719e+00,1.212124951115772475e+01,2.862057078613834626e+00,1.524454116821289062e+00,1.337602870895462148e+00,4.889645968115434727e-01,2.180039458071207470e+00,1.032441907233538902e+00,1.000000000000000000e+01,8.000000000000000444e-01,3.172053376423338733e+00
4.438921758424451802e+00,1.444798045098484174e+01,2.333311271782292806e+00,2.168790340423583984e+00,1.645208881453412153e-01,1.301441722887518859e-01,2.186679006173980200e-01,3.704092922444299329e+00,1.000000000000000000e+02,8.000000000000000444e-01,3.254840079928103869e+00
1.704028289516184902e+00,1.692077510993374645e+01,6.672707293772740300e+00,6.423973083496093750e+00,2.487339778185321537e-01,6.548411115738533850e-02,2.351934317905310101e-01,2.795212873993881431e+01,1.000000000000000000e+00,9.000000000000000222e-01,9.929867487550904315e+00
4.560089626649301842e+00,1.075783393243330188e+01,1.300953729304004103e-01,8.742483258247375488e-01,-7.441529903218631059e-01,1.045599245934342170e+00,6.992925097215615393e-01,2.099623316147980745e+01,1.000000000000000000e+01,9.000000000000000222e-01,2.359127739412004932e+00
1.425463156951353838e+00,1.465729359610285343e+01,9.640350568022869382e+00,7.597563266754150391e+00,2.042787402596614843e+00,2.121263863390028259e-01,4.180904400304146229e+00,5.529384226305367633e+00,1.000000000000000000e+02,9.000000000000000222e-01,1.028247803152659934e+01
2.192870403291879100e+00,1.089943056699242163e+01,1.555818234001033584e+00,1.597324132919311523e+00,-4.150593468106474754e-02,3.804579111880036502e-01,6.673278950365721940e-01,1.369124908632012705e+01,1.000000000000000000e+03,8.000000000000000444e-01,4.970394306307607479e+00
2.942767302356685821e+00,1.055951901973348050e+01,1.365793632153452730e+00,9.467893838882446289e-01,4.190043242611304342e-01,3.791928818356293251e-01,2.078463955132413832e-01,2.047166534007901362e+01,1.000000000000000000e+01,9.000000000000000222e-01,3.588295619323008001e+00
1.734809893268906222e+00,9.590753994155283735e+00,4.679715275640131011e+00,4.199470520019531250e+00,4.802448837705856621e-01,1.022458138908612230e-01,2.805401374196035968e-01,7.838841173759897529e+00,1.000000000000000000e+03,9.000000000000000222e-01,5.528417857984083916e+00
2.974404419608813743e+00,1.632808487190536795e+01,3.707806336177291939e+00,2.459218263626098633e+00,1.248588302029076225e+00,3.450761334633011823e-01,1.568343272642037434e+00,1.727169812211731070e+01,1.000000000000000000e+03,9.000000000000000222e-01,5.489530866839150036e+00
1.105708884176495932e+00,1.362687773166289595e+01,5.990141113666416217e+00,2.494542598724365234e+00,3.495598367420554187e+00,5.643085050319651685e-01,1.792282109284788660e+01,2.504609503032673246e+01,1.000000000000000000e+03,8.000000000000000444e-01,1.232410983277198646e+01
1.813340066417541419e+00,1.378872174018314745e+01,9.186563106960354830e-01,8.742483258247375488e-01,4.440794744377195291e-02,-4.835370675545336283e-01,4.024492647359980246e+00,2.644906697325292910e+01,1.000000000000000000e+03,8.000000000000000444e-01,7.604046254503342261e+00
4.545019611160055817e+00,9.824110494527053206e+00,1.678468647129638169e+00,1.101145386695861816e+00,5.773232680706217312e-01,3.990975182700635671e-01,4.899857505043030415e-01,4.717523131303053674e+00,1.000000000000000000e+02,9.000000000000000222e-01,2.161511134166389070e+00
3.743616540309574692e+00,1.469548510195648028e+01,3.027178102133834869e+00,2.024944305419921875e+00,1.002233676014507413e+00,3.589183405185681353e-01,1.156624328569086257e+00,8.745113318676196457e+00,1.000000000000000000e+03,9.000000000000000222e-01,3.925478195675791149e+00
4.393650434019420459e+00,1.174700029574584370e+01,2.450151208282917992e+00,8.742483258247375488e-01,1.575902845030654698e+00,6.565709551185449078e-01,2.782263642387265978e+00,1.901869525690450313e+00,1.000000000000000000e+00,9.000000000000000222e-01,2.673631066502347498e+00
1.674897333883742068e+00,8.818842828032682490e+00,1.458541512055578249e+00,9.026292562484741211e-01,5.559122900448500992e-01,4.062745924354017046e-01,4.185121361877747748e-01,1.445500054955846103e+01,1.000000000000000000e+01,8.000000000000000444e-01,5.265303520176727758e+00
3.875958287572085048e+00,8.262941789898981426e+00,1.239898557385996414e+00,1.268264532089233398e+00,-2.836595533172742850e-02,1.637460713309304983e-01,8.310889700924020684e-02,3.613563367703032991e+00,1.000000000000000000e+03,8.000000000000000444e-01,2.131844869536745790e+00
2.812861520216288991e+00,8.943772666831003804e+00,2.392126495927000551e+00,1.053961634635925293e+00,1.338164830371165959e+00,5.741956379273809308e-01,1.967610338043864315e+00,7.221092086788026165e+00,1.000000000000000000e+01,9.000000000000000222e-01,3.179599351959313758e+00
2.571351457890518333e+00,1.667508798491083866e+01,3.706493256287738625e+00,2.253576755523681641e+00,1.452916640834972295e+00,3.974546460015621063e-01,2.266718367797086131e+00,1.008113702147070434e+01,1.000000000000000000e+00,8.000000000000000444e-01,6.484950913163277875e+00
2.440200855817513670e+00,1.456463056053773286e+01,1.170640340979276717e+00,1.331519961357116699e+00,-1.608796255932464503e-01,-4.288327610965379094e-02,6.149193452728647369e-01,4.496842504978596367e+01,1.000000000000000000e+02,9.000000000000000222e-01,5.968619560891968767e+00
4.761045629564021553e+00,1.467737574683485313e+01,1.486116746931240185e+00,8.742483258247375488e-01,6.118683836789767794e-01,4.574637696606821402e-01,4.288402677648896488e-01,6.549206709083597922e+00,1.000000000000000000e+03,8.000000000000000444e-01,3.082805099723207043e+00
1.162541044433946347e+00,9.287022400787760645e+00,7.259678247664983708e+00,5.515105247497558594e+00,1.744572809432562321e+00,2.400765395376989741e-01,3.088476593130966563e+00,6.324638375763066200e+00,1.000000000000000000e+02,9.000000000000000222e-01,7.988554421585787324e+00
1.040268615200401037e+00,1.197354777200688503e+01,8.694032211366909735e+00,5.511614799499511719e+00,3.182417203251141302e+00,3.565362587777388126e-01,1.169594152728071457e+01,2.644791293030745294e+01,1.000000000000000000e+03,9.000000000000000222e-01,1.151005384287235778e+01
2.320207041122988922e+00,1.696105511649187747e+01,4.460572242663284115e+00,3.953088760375976562e+00,5.074836342791513299e-01,1.395276957790665406e-01,4.078066634266537815e-01,2.459540981375055324e+01,1.000000000000000000e+00,9.000000000000000222e-01,7.310147248015704591e+00
2.070569243357894162e+00,1.793711974527512609e+01,6.736294653728720050e+00,4.816349029541015625e+00,1.919945403650517246e+00,2.835557339440039071e-01,3.803997444017011453e+00,7.137672347222765445e+00,1.000000000000000000e+01,8.000000000000000444e-01,8.662892971493214134e+00
1.145020606485161796e+00,6.220026846681686372e+00,4.581041469867566107e-01,8.742483258247375488e-01,-4.161442162655069055e-01,1.330284832599817335e+00,1.879494783716365858e-01,4.415468047967215881e+01,1.000000000000000000e+01,9.000000000000000222e-01,5.432240093717730645e+00
2.203023931080020592e+00,1.546245257710345733e+01,1.252906495637683693e-01,8.742483258247375488e-01,-7.489577136884951747e-01,5.246001855310373330e+00,4.168630305548019166e+00,2.722372162506027493e+01,1.000000000000000000e+03,8.000000000000000444e-01,7.018740177517305945e+00
1.149139118312766605e+00,1.740985126904823233e+01,1.051058642202675131e+01,8.954607009887695312e+00,1.555980526745913695e+00,1.781475151191030393e-01,4.765760448366346047e+00,1.930002648564131107e+01,1.000000000000000000e+02,8.000000000000000444e-01,1.515034254043183104e+01
2.842748778121122921e+00,9.994355203764840212e+00,3.266807424954951689e-01,8.742483258247375488e-01,-5.475676207567683473e-01,7.871621800378554301e-01,8.282153163112276895e-01,1.280762144557818161e+01,1.000000000000000000e+03,8.000000000000000444e-01,3.515736346695566450e+00
1.725880020191964626e+00,1.377464496110095737e+01,5.137234307237128483e+00,5.194179534912109375e+00,-5.694538860752140774e-02,3.540978730579492917e-02,1.555443217185451255e-01,2.443893730706471956e+01,1.000000000000000000e+00,9.000000000000000222e-01,7.981229749428840670e+00
2.763169850634116465e+00,6.251257916539728399e+00,6.464730970426449952e-01,8.742483258247375488e-01,-2.277752662096185488e-01,5.844025133679073836e-01,8.262243304402273891e-02,1.565599561682614116e+01,1.000000000000000000e+03,9.000000000000000222e-01,2.262350218936101331e+00
1.243275291904993196e+00,1.518282199349306438e+01,1.109594761826157061e+01,7.989775180816650391e+00,3.106172282472844159e+00,2.801482530591989928e-01,9.870910301443952761e+00,9.536004319475551938e+00,1.000000000000000000e+00,9.000000000000000222e-01,1.221195506123939367e+01
1.968379360768465869e+00,1.405870310952007962e+01,3.394415101594979944e+00,1.686002731323242188e+00,1.708412282354886624e+00,5.064117131216696599e-01,3.080165292446558123e+00,1.415403030370716664e+01,1.000000000000000000e+01,8.000000000000000444e-01,7.142273176463039164e+00
4.559925927491430997e+00,1.788893124862074302e+01,3.061617998755471248e+00,2.185094118118286133e+00,8.765239760046166229e-01,3.293416019051002563e-01,1.012537660177077470e+00,8.385272722766327291e+00,1.000000000000000000e+02,9.000000000000000222e-01,3.923074965049278440e+00
2.154987420008924293e+00,1.668481833969144645e+01,7.480028098351484189e+00,7.093542575836181641e+00,3.864861602850011568e-01,6.216934421805479088e-02,2.252797192816936300e-01,2.139386487602092046e+00,1.000000000000000000e+01,9.000000000000000222e-01,7.742420296644862532e+00
3.603329266350961735e+00,1.561276922675226153e+01,2.935023799310218173e+00,8.742483258247375488e-01,2.060775436057955101e+00,7.059260475868971429e-01,4.487809430812305322e+00,5.103769993637952140e+00,1.000000000000000000e+00,8.000000000000000444e-01,4.332873315949581361e+00
4.758531374173067263e+00,1.633747182008816878e+01,2.930344818141161212e-01,8.742483258247375488e-01,-5.812138814381473395e-01,9.274533777007507584e-01,6.535670747151293147e-01,2.950952381997944940e+01,1.000000000000000000e+01,9.000000000000000222e-01,3.433301272060496068e+00
1.752368292780993375e+00,6.230175308208151463e+00,1.791590658263702007e+00,1.523105859756469727e+00,2.684849251671027059e-01,1.513222387161174409e-01,1.418459378679093885e-01,1.683612736530195519e+01,1.000000000000000000e+03,9.000000000000000222e-01,3.555288767705856667e+00
4.215142137400626154e+00,1.279365653327899111e+01,6.995087398955883717e-01,8.742483258247375488e-01,-1.747396233566752555e-01,1.715206630020981726e-01,1.090993589459417212e-01,2.191724374189156421e+01,1.000000000000000000e+01,9.000000000000000222e-01,3.035166102647376185e+00
1.652182486276731144e+00,1.200151315729296542e+01,9.078103606248626445e-01,8.742483258247375488e-01,3.356199737259922544e-02,-1.201190458973561831e-01,1.312789236875900323e-01,2.397909905009889897e+01,1.000000000000000000e+01,8.000000000000000444e-01,7.264036059563206749e+00
3.892193337279766130e+00,1.624250220305369652e+01,1.221675147201341627e+00,8.742483258247375488e-01,3.474267839490780552e-01,4.395030235879888170e-01,2.688772112173511419e-01,2.663924235409946917e+01,1.000000000000000000e+00,9.000000000000000222e-01,4.173097478864063348e+00
1.724799107645620833e+00,1.350283632928115196e+01,4.409204058300414175e+00,3.802864074707031250e+00,6.063397421945718735e-01,1.178429226736322777e-01,8.779063180256432286e-01,3.198246089823411253e+01,1.000000000000000000e+02,9.000000000000000222e-01,7.828642923936078191e+00
3.619275697812074366e+00,9.950279095099183735e+00,2.707149413502659696e-01,8.742483258247375488e-01,-6.035334219019976576e-01,8.512282984538457331e-01,5.318021536679939931e-01,2.252848236501254675e+01,1.000000000000000000e+00,9.000000000000000222e-01,2.749245961316053588e+00
1.291515271809083654e+00,1.263360892025181315e+01,6.804907406581017781e+00,5.019267082214355469e+00,1.785640729678246164e+00,2.527489711927560778e-01,3.921580423804496895e+00,2.758184443305686884e+01,1.000000000000000000e+02,9.000000000000000222e-01,9.782005057172376894e+00
1.838941701013463881e+00,1.254810327514923962e+01,2.415281752306428498e+00,2.056955814361572266e+00,3.583261614622740288e-01,1.633054950598450683e-01,1.418335281632254086e+00,4.192239273560499413e+01,1.000000000000000000e+03,9.000000000000000222e-01,6.823545992912021241e+00
1.785667530178206786e+00,1.154607563969721440e+01,4.345743410068199530e+00,3.615371704101562500e+00,7.303715688759537805e-01,1.573138407020565066e-01,7.828006367230020413e-01,2.024530406940526817e+01,1.000000000000000000e+03,9.000000000000000222e-01,6.465971657414263163e+00
4.112073475785232191e+00,1.054674101569957045e+01,1.004092874450569273e+00,8.742483258247375488e-01,1.298445111983057565e-01,2.806362559555629632e-01,5.954032667919695321e-02,1.471813218795001710e+01,1.000000000000000000e+01,9.000000000000000222e-01,2.564823094189869757e+00
1.447744044550494991e+00,1.499784835493996482e+01,6.825263378793596125e+00,4.746143341064453125e+00,2.079120037729144777e+00,3.019944172918946346e-01,4.526053036438579369e+00,1.306678976376982604e+01,1.000000000000000000e+01,8.000000000000000444e-01,1.035946126761418817e+01
2.370031267879681991e+00,8.596284978376029784e+00,1.622572528351285071e+00,8.742483258247375488e-01,7.483241650990215543e-01,5.315900853064969844e-01,7.867259325331802389e-01,1.753135201194785608e+01,1.000000000000000000e+00,9.000000000000000222e-01,3.627076610709269566e+00
3.574718339411155021e+00,1.693465912817529784e+01,8.393128065251213021e-01,1.496912360191345215e+00,-6.575995842136044267e-01,-3.331813295106623718e-01,9.139009570665781457e-01,3.711454922133372492e+01,1.000000000000000000e+02,9.000000000000000222e-01,4.737340825281595613e+00
2.078094015343399992e+00,7.071589707091630927e+00,1.817541814913849363e+00,8.742483258247375488e-01,9.432934516615862908e-01,5.682551674760115690e-01,1.142971179787911185e+00,1.377738045843816828e+01,1.000000000000000000e+00,9.000000000000000222e-01,3.402920972236699981e+00
1.164954775122434061e+00,1.316991771545938761e+01,6.963134150414623136e+00,5.087782859802246094e+00,1.875350670724072355e+00,2.545547004495502530e-01,4.860900082614358020e+00,4.002062511084843521e+01,1.000000000000000000e+02,9.000000000000000222e-01,1.130508925900171491e+01
1.586720286060682383e+00,1.568779821323631474e+01,7.379144450269578215e+00,5.480268001556396484e+00,1.898876460634109975e+00,2.474529414230355884e-01,4.487111636797709302e+00,2.385830727822690633e+01,1.000000000000000000e+03,9.000000000000000222e-01,9.886933665028058371e+00
2.168865187665106387e+00,9.987066851974303106e+00,4.189850224514309329e-01,8.742483258247375488e-01,-4.552633408008325833e-01,1.362468488064080274e+00,2.644580937189030534e-01,1.604697471159288824e+01,1.000000000000000000e+01,8.000000000000000444e-01,4.604743028185115605e+00
2.330050607460549372e+00,1.649592551306902166e+01,3.229581152099366470e+00,2.651644229888916016e+00,5.779370697319465844e-01,1.426712460558042517e-01,1.016595304629696717e+00,1.546886470460066221e+01,1.000000000000000000e+03,8.000000000000000444e-01,7.079642588127054381e+00
