# Wo,Ar,sample_sigma,prediction,abs_error,rel_error,mse,K,G,frac
2.634489580977120493e+00,6.051777789254154882e+00,7.006176425972817645e-01,2.062502861022949219e+00,-1.361885196073925552e+00,2.013103347162334522e+00,2.021822311764842617e+00,1.421479278049258177e+01,1.000000000000000000e+00,9.000000000000000222e-01
2.490696289283864218e+00,1.406706537285798930e+01,1.924668344055420643e+00,2.283941030502319336e+00,-3.592727594625887422e-01,1.827697762541806159e-01,3.118718856750462010e-01,3.260269624693711421e+01,1.000000000000000000e+00,9.000000000000000222e-01
3.566585429421795350e+00,1.249942938736529285e+01,-6.481896854829538590e-02,3.575625896453857422e+00,-3.640444945468423121e+00,-2.313841304602375359e+00,1.407206904537712866e+01,3.421989589276261512e+01,1.000000000000000000e+03,9.000000000000000222e-01
1.428947504649932920e+00,1.359121568935663760e+01,8.993735216707971603e+00,3.472330570220947266e+00,5.521404867024211072e+00,6.153973248903609194e-01,3.077643458018674139e+01,4.362535203817860641e+00,1.000000000000000000e+02,9.000000000000000222e-01
1.600511083490757436e+00,8.637981838269798374e+00,3.451816317920220367e+00,2.353815555572509766e+00,1.098000880066883456e+00,3.233942707961096064e-01,1.272152563923623747e+00,1.732576829466649571e+01,1.000000000000000000e+01,9.000000000000000222e-01
1.922835064429793572e+00,1.292795138080044381e+01,1.592902529920093402e+00,4.042515754699707031e+00,-2.449612825428493679e+00,7.078436358559519803e+00,7.356505858819711641e+00,4.860391478792246289e+01,1.000000000000000000e+03,9.000000000000000222e-01
2.916236183994388220e+00,1.037531109151012565e+01,1.725522786335111247e+00,3.439561843872070312e+00,-1.714038929386972665e+00,1.036913235055562321e+00,2.986586141801661487e+00,7.127635149864196329e+00,1.000000000000000000e+01,8.000000000000000444e-01
1.641479271945484708e+00,1.133784416678640561e+01,6.046867451184279041e+00,2.630220890045166016e+00,3.416646596901899979e+00,5.670795508240864535e-01,1.183664173080915027e+01,7.804141182605582650e+00,1.000000000000000000e+02,9.000000000000000222e-01
1.843398619780546976e+00,6.219689402049990434e+00,2.081382205213171854e+00,3.461477279663085938e+00,-1.380095035706894846e+00,7.007469221406890103e-01,1.938950250197835512e+00,1.231408647729001515e+01,1.000000000000000000e+03,9.000000000000000222e-01
2.091509208877907700e+00,1.743445479695456868e+01,3.187295925757835491e+00,2.584510803222656250e+00,6.027851970409852100e-01,1.900408614438747201e-01,4.173321349191398966e-01,4.600144234544146116e+01,1.000000000000000000e+01,9.000000000000000222e-01
1.601531068891294929e+00,1.197347807124100960e+01,4.258806457779357402e+00,3.797928571701049805e+00,4.608778711771462921e-01,1.357665864113500598e-01,3.776104624460911441e-01,2.851136731995184803e+01,1.000000000000000000e+01,9.000000000000000222e-01
3.118068790897614129e+00,1.647068969456666565e+01,3.678404695769038391e+00,2.244625568389892578e+00,1.433778994758811320e+00,3.910704940964151999e-01,2.136554653345624111e+00,1.556715207130175038e+01,1.000000000000000000e+03,9.000000000000000222e-01
3.193587112944625606e+00,1.350132079592978940e+01,2.873175698378965803e-01,3.032861709594726562e+00,-2.745544068231256407e+00,-4.314894599457517327e-02,7.764674033802006825e+00,1.532085582607118113e+01,1.000000000000000000e+01,8.000000000000000444e-01
4.970875630257244993e+00,7.904265684008061399e+00,1.099985177630674826e+00,6.641329526901245117e-01,4.358521629144668230e-01,4.245693452178327942e-01,2.185017643194227532e-01,4.497213406496760157e+00,1.000000000000000000e+00,9.000000000000000222e-01
4.393537743133984819e+00,6.290970557861729873e+00,1.120164549967501033e+00,2.673989772796630859e+00,-1.553825315216329050e+00,1.372795111156621228e+00,2.599091975122653331e+00,3.034482056502518343e+00,1.000000000000000000e+03,9.000000000000000222e-01
1.457621882733629803e+00,1.334374329401132009e+01,5.554122205503951193e+00,3.713109493255615234e+00,1.841012709268103453e+00,3.116348168868251500e-01,4.808671598085348720e+00,1.405558091517885089e+01,1.000000000000000000e+02,8.000000000000000444e-01
1.687666721238212819e+00,1.775785271871475146e+01,7.626320453052336745e+00,3.733023881912231445e+00,3.893296827440076324e+00,5.091553623064051237e-01,1.597673775618877201e+01,2.763176381504235124e+01,1.000000000000000000e+03,9.000000000000000222e-01
4.626399785524876407e+00,1.158976015968808682e+01,2.203355126483618864e+00,1.085163235664367676e+00,1.118191952659070010e+00,5.113288355881746572e-01,1.304808767499905597e+00,2.800421993826579303e+00,1.000000000000000000e+01,9.000000000000000222e-01
3.132962887597996460e+00,1.737408805115934030e+01,3.729614826023012752e-01,2.700932264328002930e+00,-2.327970689338502375e+00,1.543086599533533221e+00,5.975999721691913180e+00,4.740335639007175672e+01,1.000000000000000000e+01,9.000000000000000222e-01
3.910156136016236239e+00,1.101203923233789794e+01,1.999612497561900737e+00,2.278281688690185547e+00,-2.786690376463246688e-01,1.289196479350772917e-01,1.626038587518493228e-01,7.670163308078572051e+00,1.000000000000000000e+01,9.000000000000000222e-01
2.112293060295878266e+00,1.312601623642346205e+01,4.740065633056386396e+00,3.018051147460937500e+00,1.722014342544301524e+00,3.772856561882226845e-01,3.328173513467317601e+00,1.267637308091532944e+01,1.000000000000000000e+00,9.000000000000000222e-01
2.843758896714450479e+00,1.359317779443891183e+01,2.972481549383014343e+00,2.277337789535522461e+00,6.951436123259959743e-01,2.197721144983926234e-01,7.161765941903223132e-01,7.209416363931421046e+00,1.000000000000000000e+02,8.000000000000000444e-01
2.432335037381783138e+00,1.584977020962431382e+01,5.835233236415071190e+00,2.734524965286254883e+00,3.100708426100893256e+00,5.323169246008491173e-01,9.903294868766391090e+00,2.422534361956510285e+00,1.000000000000000000e+00,8.000000000000000444e-01
2.456754981465083532e+00,1.198670433973000371e+01,8.273180801413207996e-01,3.157874584197998047e+00,-2.330556450412496705e+00,8.479759914649580566e-01,6.284784931810078135e+00,3.860248216122660381e+01,1.000000000000000000e+03,9.000000000000000222e-01
2.737162981566701792e+00,1.188570923553319325e+01,1.806150847328987785e-01,1.313984274864196777e+00,-1.133369212483039901e+00,4.125100525876803204e+00,2.431575040071381366e+00,1.650343646543925402e+01,1.000000000000000000e+02,8.000000000000000444e-01
1.199234844708619185e+00,1.320218572856838790e+01,9.219311517138313761e+00,4.383755207061767578e+00,4.835556542534662050e+00,5.253018969199065857e-01,2.401729372944601693e+01,6.414240387995974402e+00,1.000000000000000000e+00,8.000000000000000444e-01
2.797623765450707900e+00,1.020867592413056535e+01,8.621219260331155487e-01,1.649261236190795898e+00,-7.871394412878988112e-01,1.263653386312236560e+00,7.314960296166731490e-01,2.480091035505227381e+01,1.000000000000000000e+00,9.000000000000000222e-01
3.527627793299418446e+00,9.965881280321500668e+00,8.914522447834612173e-02,1.603006005287170410e+00,-1.513860682461160234e+00,2.825724736653611568e+00,2.512165402098707201e+00,2.542176684757885496e+01,1.000000000000000000e+01,9.000000000000000222e-01
3.799080283927166679e+00,8.054685469756389438e+00,1.748618602704350211e+00,3.219463348388671875e+00,-1.470844894695933824e+00,8.342865913983252835e-01,2.569809458067472629e+00,3.248805313119822902e+00,1.000000000000000000e+00,9.000000000000000222e-01
1.561406395122528323e+00,1.168145121683434517e+01,4.259909267049866166e+00,4.227865695953369141e+00,3.204377673252121334e-02,5.272028425461883216e-02,2.321608830071610896e-01,2.852766833027440541e+01,1.000000000000000000e+01,9.000000000000000222e-01
2.540489713357318102e+00,1.043460510063498603e+01,-9.906256729854632237e-01,2.944365024566650391e+00,-3.934990798880009688e+00,-9.248897913584213981e+00,1.678796695018732876e+01,1.890130502267294332e+01,1.000000000000000000e+01,8.000000000000000444e-01
2.737812476297090569e+00,1.273845956492045772e+01,2.679602336213123159e+00,2.184053897857666016e+00,4.955484398455733408e-01,1.573121190049731610e-01,5.879049225550403435e-01,7.930940259989714747e+00,1.000000000000000000e+03,8.000000000000000444e-01
2.734442078616547533e+00,1.273270279982353159e+01,1.750927526730573502e+00,3.226922988891601562e+00,-1.475995277386629390e+00,1.271775491610691589e+00,2.582412999692971223e+00,1.172765636646731835e+01,1.000000000000000000e+03,8.000000000000000444e-01
4.204572925840600384e+00,7.312724605399235855e+00,1.384006162390579942e+00,2.285430431365966797e+00,-9.014243896747922147e-01,6.428171207468105219e-01,1.037442184874084461e+00,3.148808718302325893e+00,1.000000000000000000e+00,9.000000000000000222e-01
4.393572817636663075e+00,1.168957489828711260e+01,7.242109119326086697e-01,7.938415408134460449e-01,-6.963062850830833983e-02,3.446808764553971893e-01,8.339611797511520264e-02,1.771402472843531228e+01,1.000000000000000000e+00,9.000000000000000222e-01
1.763215608752584540e+00,1.678223700404494423e+01,4.330080119153749685e+00,4.953541755676269531e+00,-6.234617974550609176e-01,2.616577885675978044e-01,1.862740110916632830e+00,4.935398626981054804e+01,1.000000000000000000e+03,9.000000000000000222e-01
1.299742288914562227e+00,1.601200411725197625e+01,1.170887668351212163e+01,3.234663486480712891e+00,8.474213092723280383e+00,7.244844131987746572e-01,7.210192666022956587e+01,5.182083364062018305e+00,1.000000000000000000e+01,9.000000000000000222e-01
3.401389958740076658e+00,1.182423190810833624e+01,9.299660356112540160e-01,7.646387219429016113e-01,1.653272991397202185e-01,3.831909368181841691e-01,7.838444630681662417e-02,2.285461411149561428e+01,1.000000000000000000e+00,9.000000000000000222e-01
2.152693462792543144e+00,1.552996769077495642e+01,5.303151478629458460e+00,4.538575172424316406e+00,7.645766191295274572e-01,1.549503428438742114e-01,8.489298785064012254e-01,7.140184835450270384e+00,1.000000000000000000e+01,8.000000000000000444e-01
3.191632247161155789e+00,8.692985766073441312e+00,2.924267925871962825e-01,3.238760471343994141e+00,-2.946333410535896924e+00,5.539307233064628022e+00,8.888132088749836512e+00,2.321414627589490465e+01,1.000000000000000000e+02,9.000000000000000222e-01
3.711418947384573119e+00,1.287264164571345404e+01,-3.886911673463386285e-01,2.908082485198974609e+00,-3.296773795596460666e+00,-2.276675206077472779e+01,1.186592845309343502e+01,3.673492336778106448e+01,1.000000000000000000e+02,9.000000000000000222e-01
2.654322185267433021e+00,1.510855952347199427e+01,5.221878031260090758e+00,2.915493726730346680e+00,2.306384256846027991e+00,4.456875142611537721e-01,5.678367015359789605e+00,4.012547461352006017e+00,1.000000000000000000e+00,9.000000000000000222e-01
3.089421028405027414e+00,1.552305777284499477e+01,2.755420650916289294e+00,2.460768938064575195e+00,2.946517873575196234e-01,1.047986637428157258e-01,1.777569044987709346e-01,2.173149304495288803e+01,1.000000000000000000e+02,9.000000000000000222e-01
1.667133455529495212e+00,1.553276957050850804e+01,7.139109816295335698e+00,3.934684276580810547e+00,3.204425331098268437e+00,4.448147784684140515e-01,1.108926915479716868e+01,8.357274090101137531e+00,1.000000000000000000e+02,8.000000000000000444e-01
2.565738424399545803e+00,7.414088106513300858e+00,1.892907292706888622e+00,2.914871931076049805e+00,-1.021964635388928899e+00,5.557076686874040661e-01,1.073204410863155989e+00,9.610752415889502132e+00,1.000000000000000000e+03,9.000000000000000222e-01
4.634073612207179949e+00,6.110413551858722592e+00,7.900785890618681195e-01,1.631252050399780273e+00,-8.411734911402344306e-01,1.048286331748929490e+00,8.253512980609851724e-01,4.852396011669771525e+00,1.000000000000000000e+00,9.000000000000000222e-01
2.123171286838325234e+00,1.449801832318240891e+01,4.469043353852176104e+00,3.477429151535034180e+00,9.916139698590271667e-01,2.370501975364146807e-01,1.131665208054831506e+00,2.109570599482815823e+01,1.000000000000000000e+01,9.000000000000000222e-01
4.235811781179529945e+00,8.622656908673315357e+00,6.856860346026030228e-01,1.418987512588500977e+00,-7.333015040629300429e-01,1.271433988671914816e+00,5.917879069467086861e-01,5.161566344188255329e+00,1.000000000000000000e+00,8.000000000000000444e-01
3.073839527903643010e+00,1.119612171130349054e+01,4.805070498906287291e-02,1.814065575599670410e+00,-1.766014891472233561e+00,9.950437512798908202e+00,3.976124985245333754e+00,1.435289984095211935e+01,1.000000000000000000e+03,8.000000000000000444e-01
1.001657298179687849e+00,9.533971379477433672e+00,9.230477068492850989e+00,3.231389284133911133e+00,5.999087718793830959e+00,6.508492796161358118e-01,3.630714414286239844e+01,2.193286754383786619e+00,1.000000000000000000e+02,9.000000000000000222e-01
1.946505994556812613e+00,8.202595548652716673e+00,1.910319818479210952e+00,4.080076694488525391e+00,-2.169756673353522292e+00,1.121790433067225479e+00,5.218785968525528673e+00,8.380812414707669689e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.216770736576360257e+00,1.461480000801425660e+01,7.313281762736411729e+00,3.511529922485351562e+00,3.801751616733640926e+00,5.204399678942290830e-01,1.492360290603179962e+01,4.024947974975430753e+01,1.000000000000000000e+00,9.000000000000000222e-01
1.564637050589321010e+00,1.777374524020245872e+01,-2.110398602135749258e+00,2.933239459991455078e+00,-5.043638205178352152e+00,-2.358875743298554983e+00,2.770524861296236097e+01,4.862232870472532653e+01,1.000000000000000000e+01,8.000000000000000444e-01
2.714843021038173099e+00,1.476096665300942412e+01,4.424249077936652230e-01,1.294990181922912598e+00,-8.525653277734275282e-01,-5.243259431851524432e+00,9.585610435707604404e-01,4.459008964395840735e+01,1.000000000000000000e+00,9.000000000000000222e-01
3.474413194926537773e+00,1.753070269104996726e+01,2.236494716724604648e-01,3.881207227706909180e+00,-3.657557919947221681e+00,2.007776939532345928e+00,1.483844489893241203e+01,4.616529184631885130e+01,1.000000000000000000e+03,9.000000000000000222e-01
4.479180349759978697e+00,1.078444876642829442e+01,8.223257073031442488e-01,2.252254486083984375e+00,-1.429928696824453560e+00,-1.623433029447611986e+01,2.150674792602440100e+00,1.501528265445470112e+01,1.000000000000000000e+01,9.000000000000000222e-01
2.948297107540779116e+00,1.594475872114266579e+01,1.737840827756123474e+00,2.783807516098022461e+00,-1.045966807551188538e+00,8.559248519773315911e-01,1.235941802013625246e+00,3.352008270000344226e+01,1.000000000000000000e+01,9.000000000000000222e-01
1.008373887421586623e+00,1.114387405036933032e+01,8.593847126973631845e+00,2.732853651046752930e+00,5.860993538511754863e+00,6.781960511716167428e-01,3.659542703465043445e+01,9.226467101746166577e+00,1.000000000000000000e+03,8.000000000000000444e-01
3.093653253148262117e+00,5.241659050123793406e+00,2.476904559227108837e-01,9.249275326728820801e-01,-6.772370637116551517e-01,4.000179661122487573e+00,5.109864669873268594e-01,1.314307624305573974e+01,1.000000000000000000e+00,9.000000000000000222e-01
3.289265174258838798e+00,1.413503235676594016e+01,2.230408756478078125e+00,2.504966259002685547e+00,-2.745574816629819948e-01,1.228033666731343232e-01,1.305500558424056989e-01,1.905379120042310248e+01,1.000000000000000000e+01,9.000000000000000222e-01
2.901442314097751662e+00,1.756987438051260852e+01,8.421534709737134028e-01,3.432311296463012695e+00,-2.590158180136936217e+00,5.438537762498842021e+00,8.382157041871877823e+00,4.973767984623490435e+01,1.000000000000000000e+03,9.000000000000000222e-01
4.387279933853858616e+00,1.569191469547363127e+01,5.044877129716552888e-01,2.332657575607299805e+00,-1.828169765778096645e+00,9.258018577510134239e-01,4.035926899667076739e+00,2.980561968926255290e+01,1.000000000000000000e+03,9.000000000000000222e-01
3.018356206717950574e+00,1.058693971657464239e+01,2.505907992609314849e+00,3.762156009674072266e+00,-1.256247555128760407e+00,4.900847685565969947e-01,1.846790263371117735e+00,9.221064375349866893e+00,1.000000000000000000e+01,9.000000000000000222e-01
1.127377370350119534e+00,5.070085144654266074e+00,4.050036908169443173e-01,1.013785123825073242e+00,-6.087813950101679250e-01,2.965142397871941560e-01,4.232356847048757698e-01,3.570465095577391423e+01,1.000000000000000000e+00,9.000000000000000222e-01
2.721603758345434887e+00,1.358728354059630306e+01,4.843542160389733731e+00,2.705620527267456055e+00,2.137921555636239646e+00,4.437787145380010512e-01,4.852221437758343470e+00,1.144730210456558872e+00,1.000000000000000000e+01,9.000000000000000222e-01
